timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-07-30T21:14:56,codecarbon,c3e2553d-f331-499f-b130-ceba78b0bb40,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.9637676998972892,3.761287687484666e-07,3.9026911649825097e-07,12.247141914087631,0.0,10.0,3.223489936466691e-06,0.0,2.587930833558656e-06,5.811420770025346e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T21:15:02,codecarbon,79ac1a8b-4039-45a9-b14b-2bf4e9b8daa3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5568633999209851,1.9038491775822605e-07,3.418880066192897e-07,9.712636748736005,0.0,10.0,1.466615163728312e-06,0.0,1.4749488890326271e-06,2.9415640527609392e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T21:15:08,codecarbon,c2d5e201-ec47-4aa4-9b40-ecf0ba30efa5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7615811000578103,6.268163544948882e-07,3.558259988565487e-07,10.084454987273023,0.0,10.0,4.885781180510119e-06,0.0,4.798916944613059e-06,9.68469812512318e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,65.6,10.22480010986328,N,1.0,0.0
2026-07-30T21:15:13,codecarbon,e80069f2-2f9b-4a06-8afc-a75ef7b16124,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4300546001177281,1.549355893159424e-07,3.602695780338789e-07,10.923318233017408,0.0,10.0,1.267114017999038e-06,0.0,1.126736111473292e-06,2.39385012947233e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T21:15:19,codecarbon,48c6d8b3-db4a-431c-8c89-9758c4eeecb3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7947048998903483,3.086888056352476e-07,3.884319898843457e-07,11.999057398574084,0.0,10.0,2.616202147222281e-06,0.0,2.1532297218477145e-06,4.769431869069995e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T21:15:24,codecarbon,8d6157ef-8973-4e5e-9ede-6b0323b7ee49,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4506713000591844,1.5032874699367248e-07,3.335662754072216e-07,9.302583627356444,0.0,10.0,1.1348338049708308e-06,0.0,1.1878377777369072e-06,2.322671582707738e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T21:15:29,codecarbon,3d206142-7ebc-4b8e-8d1b-28009f455b08,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5256193000823259,1.849658214974266e-07,3.51900741598446e-07,10.339205750087944,0.0,10.0,1.4723792942211706e-06,0.0,1.3854563889455877e-06,2.8578356831667583e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T21:15:34,codecarbon,06a95db8-9ab5-4135-a60e-f34116e75388,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.384707499993965,1.504986903882839e-07,3.912029019206665e-07,12.712690172497144,0.0,10.0,1.319162312224416e-06,0.0,1.0061350004333589e-06,2.325297312657775e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T21:15:40,codecarbon,1c2107d8-a949-4271-a2e4-97f960a965be,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1116509002167732,4.095615032121049e-07,3.684263676053696e-07,10.914653893843978,0.0,10.0,3.3248309649354657e-06,0.0,3.003146111344298e-06,6.327977076279764e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,65.3,10.185810089111328,N,1.0,0.0
2026-07-30T21:15:47,codecarbon,5336e27b-b9a9-4467-bc7d-190fc41b52e8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.0528037999756634,7.318095330527032e-07,3.564926823797672e-07,10.073715067300592,0.0,10.0,5.697526186371275e-06,0.0,5.609381110924814e-06,1.1306907297296089e-05,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,65.4,10.192420959472656,N,1.0,0.0
