timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-07-30T20:40:50,codecarbon,07559870-8ee0-43c4-8a03-005525546e8c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.9924668001476676,3.520494760074115e-07,3.547216652033405e-07,10.168058493983867,0.0,10.0,2.7635661678459694e-06,0.0,2.6758147222507333e-06,5.439380890096703e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T20:40:56,codecarbon,f90d15a0-22f7-42ef-8404-46b3b8ef77bb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5347311999648809,1.8703655920663186e-07,3.497767835856888e-07,10.099866726724777,0.0,10.0,1.468162076406487e-06,0.0,1.4216677777262196e-06,2.8898298541327063e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T20:41:02,codecarbon,deb0613e-6960-41f5-8a11-133ad9b73f25,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4902453999966383,5.259601103178633e-07,3.529352349076533e-07,9.952464813576924,0.0,10.0,4.075880465982655e-06,0.0,4.0505266670758525e-06,8.126407133058508e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,68.2,10.630577087402344,N,1.0,0.0
2026-07-30T20:41:07,codecarbon,8ac258ce-1212-465e-a780-e15bae2408f5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4555657999590039,1.5537129537705524e-07,3.410512716078271e-07,9.765075015414125,0.0,10.0,1.2043003897986954e-06,0.0,1.1962816662465534e-06,2.400582056045249e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T20:41:12,codecarbon,6c23c863-0ceb-4600-90fb-00245153a6d8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8695517999585718,3.3830861439212455e-07,3.8906090977931693e-07,12.032048337921031,0.0,10.0,2.8714747395632302e-06,0.0,2.3556013889093368e-06,5.227076128472568e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T20:41:17,codecarbon,8b7b18a7-781c-4618-b4c4-ce9339ebe087,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.439570700051263,1.554588411800428e-07,3.536606083206025e-07,10.37537896603898,0.0,10.0,1.2372002481360642e-06,0.0,1.1647344443998818e-06,2.401934692535946e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T20:41:23,codecarbon,0c787d96-76ef-4279-9149-c5884c0220b7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5538570999633521,1.984776915458579e-07,3.583554161515504e-07,10.57071566729408,0.0,10.0,1.592399328751649e-06,0.0,1.4742030555175411e-06,3.06660238426919e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T20:41:28,codecarbon,3239f6d7-cba9-4df4-8a67-e3638c51a6db,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4133049000520259,1.587264639287906e-07,3.840420568660338e-07,12.40291409998674,0.0,10.0,1.376853695499737e-06,0.0,1.0755677778636e-06,2.452421473363337e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T20:41:33,codecarbon,9358cdff-816c-4ff7-b5cb-a9f00cb33c8a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8789550999645144,3.046775633176367e-07,3.466360947560771e-07,9.662038803147755,0.0,10.0,2.32875237560617e-06,0.0,2.3787033330235216e-06,4.707455708629692e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T20:41:40,codecarbon,46d5b51a-3ffe-4ee1-8768-1bb1d7c29196,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.102725100005045,7.501858079980577e-07,3.567683707186724e-07,10.079341995301856,0.0,10.0,5.841193711976935e-06,0.0,5.749638333347523e-06,1.1590832045324455e-05,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,50.0,0,68.25,10.642248153686523,N,1.0,0.0
