job_id,config_hash,timestamp,success,mean_score,std_score,mean_train_score,fit_time_mean,score_time_mean,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,f1_weighted_mean,f1_weighted_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std
48,e426cbec5c33,2026-04-14 18:36:06,True,0.8578975530322837,0.0024075591060591763,0.8661819324061636,10.095105314254761,0.5899138927459717,275,14,16,1,log2,0.7806184293994332,0.004301276985672724,0.8578975530322837,0.0024075591060591763,0.8481137620700903,0.002795360357560872,0.8338511257456863,0.003978241926806828,0.7524519504705481,0.004563966010891182
49,891a9281c850,2026-04-14 18:37:14,True,0.8566383911443791,0.003330671445607402,0.8609916768322561,10.009977912902832,0.6116317749023438,200,14,17,5,sqrt,0.7790862746701379,0.005641386639843382,0.8566383911443791,0.003330671445607402,0.8469369156126149,0.0037635017694090276,0.8308631085496785,0.005202445666436158,0.7514484665527092,0.005549318279929755
50,5369c72cb2a6,2026-04-14 18:37:44,True,0.8374128562002813,0.0018205513014282492,0.8394167910424531,3.368357944488525,0.22309045791625975,125,4,16,3,log2,0.7285882992034087,0.0068062517265331255,0.8374128562002813,0.0018205513014282492,0.8176722027869084,0.0035957159717735217,0.8260223510080007,0.004990612073941202,0.6964197632124189,0.007197034585078173
51,59e85993ae15,2026-04-14 18:38:17,True,0.8584196471921024,0.0030185844602446383,0.8699517820695697,4.707125663757324,0.23213615417480468,200,15,14,1,sqrt,0.7827413202882114,0.0046292015173167445,0.8584196471921024,0.0030185844602446383,0.8492101397606021,0.0031990998434742236,0.8326330902288367,0.00571430056224595,0.7554954314561036,0.004361762000941228
52,d1b0291ebcc1,2026-04-14 18:38:44,True,0.8550414762989613,0.003994509335257081,0.8574368148838378,3.9479108333587645,0.21398134231567384,300,8,8,1,sqrt,0.77566654401856,0.006605607228247941,0.8550414762989613,0.003994509335257081,0.8448389822101202,0.004447876732078294,0.829525078705848,0.006655174288083046,0.7476101620547604,0.006347216456754498
53,4602d9f2b692,2026-04-14 18:39:01,True,0.8579282372695547,0.0030867946111648274,0.8712877291101263,2.23364143371582,0.16444201469421388,125,17,17,1,log2,0.7828460831067247,0.0045759822762064155,0.8579282372695547,0.0030867946111648274,0.8490347930448741,0.0031565001941543376,0.830486553649531,0.006787905797241171,0.7563912593987454,0.004706406592107876
54,83514ca96e99,2026-04-14 18:39:15,True,0.8586960552529416,0.003168431210498288,0.8687924161637165,1.7727486133575439,0.12409963607788085,100,15,17,1,sqrt,0.7828384311739007,0.005027080533942108,0.8586960552529416,0.003168431210498288,0.8493714638284828,0.003439718719321261,0.8336286974889016,0.005518094603281912,0.7552856108286379,0.004707668807245453
55,d9efc2703f36,2026-04-14 18:39:44,True,0.8556249153554543,0.0032570352626837304,0.8584656513551338,4.165091896057129,0.24610676765441894,275,10,7,4,sqrt,0.7765474387299619,0.00585558319291761,0.8556249153554543,0.0032570352626837304,0.8454543102955899,0.0038162333235123953,0.8306006529600098,0.004747071211194191,0.7483862444298293,0.0060084908822561605
56,354c579db018,2026-04-14 18:40:25,True,0.8578668122081294,0.0024749871950419692,0.8723779950642067,6.058722352981567,0.36000494956970214,300,15,6,1,log2,0.7810782759637624,0.0043655901247094155,0.8578668122081294,0.0024749871950419692,0.8482888353431258,0.0028593259089783824,0.8329305388169784,0.003821450771724334,0.7533024188624381,0.004511757965521135
57,788b398dbbda,2026-04-14 18:40:44,True,0.8532908761950679,0.003754528023394809,0.8555480484803588,2.4957651138305663,0.15653843879699708,200,7,7,1,log2,0.7721066846185162,0.005890102724955409,0.8532908761950679,0.003754528023394809,0.842616303031369,0.004053656466175321,0.8277137703136661,0.006836290803627322,0.7437575789332979,0.00530448934205975
58,634e6f43f9db,2026-04-14 18:41:10,True,0.8577746981938599,0.0029801647407284968,0.8738521517352998,3.5217511653900146,0.21301765441894532,175,14,3,1,sqrt,0.7809189448354292,0.005232190648255639,0.8577746981938599,0.0029801647407284968,0.8481832212943846,0.0034356613209213563,0.8327813282885618,0.004546103251950446,0.7531547632465154,0.0053681011133390666
59,1c61cde5b223,2026-04-14 18:41:17,True,0.8109088617322151,0.004649945582665213,0.8111006754257215,0.22008609771728516,0.026216459274291993,25,3,3,15,log2,0.6279860669741841,0.01858003386571878,0.8109088617322151,0.004649945582665213,0.7631988401507944,0.010024223416811792,0.8753361766093815,0.016949788623412714,0.6122188880703667,0.013301552856343931
60,d4bbd34e6a09,2026-04-14 18:41:34,True,0.8582046783394087,0.0031876181987271013,0.8713107635081607,2.278163480758667,0.13755192756652831,100,15,10,1,sqrt,0.7825585520201936,0.004973335351475288,0.8582046783394087,0.0031876181987271013,0.8490399679534777,0.0033843041032023346,0.8320644759418583,0.006472186131483097,0.7554847364979518,0.005028952314809174
