timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-07-30T23:26:08,codecarbon,d7085dba-015a-4279-b819-078e1af26cd7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7776746999006718,3.049134317259331e-07,3.920835173947129e-07,12.434268312992172,0.0,10.0,2.6340025205268853e-06,0.0,2.077097500053545e-06,4.71110002058043e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T23:26:13,codecarbon,422ddb16-c9ec-4a5f-b1db-0617aca1362e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.499888899968937,1.768427422135794e-07,3.537640908301192e-07,10.50464854574532,0.0,10.0,1.4185763357232847e-06,0.0,1.3137527773829384e-06,2.732329113106223e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T23:26:19,codecarbon,6e11f532-9470-4f4c-8fe1-e88d030dd98f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7116499999538064,6.131375384929408e-07,3.5821431864545205e-07,10.244126947009224,0.0,10.0,4.817099228528179e-06,0.0,4.656252777850669e-06,9.473352006378848e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,65.1,10.15802764892578,N,1.0,0.0
2026-07-30T23:26:24,codecarbon,47bb5f55-0c33-41eb-8727-d94a3aba2cd5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4058612000662833,1.5673562603567205e-07,3.86180364149307e-07,12.639759264940034,0.0,10.0,1.3722498594457004e-06,0.0,1.0494119442430222e-06,2.4216618036887226e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T23:26:30,codecarbon,cded2757-0062-439f-8e2f-81b45cb5b7fb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.003395500127226,3.547203197360961e-07,3.535199427255944e-07,10.231893499822476,0.0,10.0,2.797982900976714e-06,0.0,2.682664167110084e-06,5.480647068086799e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T23:26:35,codecarbon,37ff8283-e037-4c4a-96b9-066ebb6f22e2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4208859999198466,1.442138694436272e-07,3.4264354117526174e-07,10.1059486483128,0.0,10.0,1.1396607422652246e-06,0.0,1.0885322220726977e-06,2.228192964337922e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T23:26:40,codecarbon,f6d4f1cc-2763-4375-9ba8-1ca287727f59,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4920647998806089,1.879846051593786e-07,3.820322144664481e-07,12.07844830922992,0.0,10.0,1.6085480248294393e-06,0.0,1.2959297222550958e-06,2.904477747084536e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T23:26:45,codecarbon,167ad0ce-fa01-4689-a05c-a1715f2732ac,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4082889000419527,1.4304059558126773e-07,3.503416222350643e-07,10.379810067619427,0.0,10.0,1.14335655035875e-06,0.0,1.0667086113244296e-06,2.2100651616831795e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T23:26:51,codecarbon,1fbab441-9a10-4913-9c4b-fa8a2ee2e414,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.9871775000356138,3.510343306447048e-07,3.555939338488172e-07,10.402220751474731,0.0,10.0,2.7983482145230227e-06,0.0,2.6253480554765298e-06,5.423696269999552e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
2026-07-30T23:26:57,codecarbon,601a7c04-8a0d-4518-9b79-a17173133a8d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.612149000167847,6.426241460755148e-07,3.986133701094681e-07,12.544208837997193,0.0,10.0,5.5488168364544525e-06,0.0,4.380121389274589e-06,9.928938225729042e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,39.8,0,65.3,10.178054809570312,N,1.0,0.0
2026-07-30T23:27:03,codecarbon,d544e5ef-5067-4261-882d-b5bc2cc40c3f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5968786999583244,2.072595363207245e-07,3.472389554782168e-07,9.9403682856689,0.0,10.0,1.6140233971585768e-06,0.0,1.5882638891020585e-06,3.202287286260635e-06,0.0,Canada,CAN,ontario,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,Intel(R) Core(TM) i7-1065G7 CPU @ 1.30GHz,0,,-75.6718,45.3316,15.595848083496094,process,0.0,0,0.0,0.0,N,1.0,0.0
