job_id,config_hash,timestamp,success,mean_score,std_score,mean_train_score,fit_time_mean,score_time_mean,alpha,tol,max_iter,fit_intercept,solver,neg_mean_squared_error_mean,neg_mean_squared_error_std,neg_mean_absolute_error_mean,neg_mean_absolute_error_std,neg_root_mean_squared_error_mean,neg_root_mean_squared_error_std
27,c7d8f572b12d,2026-04-15 12:35:08,True,0.2786360648129088,0.03101732528696127,0.2881313041792794,0.0017962932586669921,0.002235746383666992,6.9,0.0001,500,True,sparse_cg,-0.162138594394192,0.008339712089378257,-0.33574667388391854,0.006809034058312477,-0.40252971418180905,0.010412665120087814
28,d64326c70d06,2026-04-15 12:35:08,True,0.2785869957877913,0.03096414742844303,0.28814423313607007,0.002888011932373047,0.0034492969512939452,2.85,0.0001,500,True,sparse_cg,-0.16214950024202524,0.00832856807236471,-0.3356990824364225,0.006765493814714123,-0.40254365437029305,0.010397430847822742
29,54c61c852bbf,2026-04-15 12:35:10,True,0.27856527656936514,0.030944047765345144,0.28814641282317593,0.00212554931640625,0.0022031784057617186,1.35,0.0001,500,True,sparse_cg,-0.16215433253422612,0.00832432604316269,-0.33568240613327144,0.006749654028418217,-0.4025498071780529,0.01039159637103672
30,53025868f99f,2026-04-15 12:35:11,True,0.2731581362945135,0.03333001588625752,0.2806792560254038,0.14017848968505858,0.0021684646606445314,8.1,0.0001,500,True,saga,-0.16337014453561455,0.008783357448129064,-0.33806898616748154,0.008107072565916784,-0.40404268533404475,0.010938599712425534
31,b27224f2f84f,2026-04-15 12:35:12,True,0.27214789502644593,0.03356894397703856,0.27954114495607896,0.0025548458099365233,0.003710222244262695,1.65,0.01,500,True,sparse_cg,-0.16359700522986845,0.008828192848478187,-0.3382797513649021,0.008176400071105268,-0.4043220258148278,0.01098656774712557
32,0a8a0cc53a9a,2026-04-15 12:35:16,True,0.2731590077133064,0.03333073199802628,0.2806803564910354,0.3263155460357666,0.004739046096801758,5.25,0.0001,500,True,saga,-0.16336995266671941,0.008783572794425652,-0.3380678874494506,0.008107302277135086,-0.40404244068966905,0.010938865949202833
33,3ae1781f64af,2026-04-15 12:35:17,True,0.27865911621493894,0.03104807598089241,0.2881192585805568,0.0027286529541015623,0.002919912338256836,9.3,0.0001,500,True,sparse_cg,-0.16213347972454392,0.008346107601996205,-0.3357746400445042,0.006832692572433074,-0.40252313624459807,0.010421348874147847
34,1f21d37f2faa,2026-04-15 12:35:19,True,0.27857420919496817,0.030952114012760146,0.2881457210291276,0.0025377750396728517,0.0030017852783203124,1.95,0.0001,500,True,sparse_cg,-0.16215234481083973,0.008326030162447696,-0.335688934775101,0.006755910301987902,-0.4025472776783805,0.010393942686226659
35,1f765dd2c22a,2026-04-15 12:35:21,True,0.27865645859244836,0.031044264374274,0.2881209290170902,0.0020005226135253905,0.003564786911010742,9.0,0.0001,500,True,sparse_cg,-0.16213406900508848,0.008345316738988716,-0.33577118898843034,0.0068297629946134425,-0.4025238959696484,0.010420277275782248
36,2a481014bc2c,2026-04-15 12:35:23,True,0.19066687469504442,0.01716205901870793,0.20030146903954646,0.003800058364868164,0.005035495758056641,6.15,0.0001,100,False,sparse_cg,-0.18190242320214806,0.006273934509039721,-0.3868822918700858,0.003832455252203447,-0.42643696349538773,0.007344342515261269
37,15d2ca6d9751,2026-04-15 12:35:25,True,0.278556016444308,0.030935943969455728,0.2881468580019746,0.003657102584838867,0.005196952819824218,0.75,0.0001,500,True,sparse_cg,-0.162156393505718,0.008322611035314615,-0.3356758337258771,0.006743371947873665,-0.40255242809319036,0.01038923202141578
38,72e334cdfa11,2026-04-15 12:35:27,True,0.2785720021877402,0.030950097050440634,0.28814591678967394,0.0036896228790283202,0.005507707595825195,1.8,0.0001,500,True,sparse_cg,-0.16215283589299323,0.008325604368564265,-0.33568731450427464,0.006754341136026297,-0.4025479027750344,0.010393356744319295
39,58fecf95ad66,2026-04-15 12:35:30,True,0.2785931210462983,0.03097013028055575,0.2881432915752598,0.00406951904296875,0.003212165832519531,3.3,0.0001,500,True,sparse_cg,-0.16214813787556998,0.008329826962777622,-0.3357044565725568,0.006770461987098568,-0.40254191753736157,0.01039915866375778
40,0b6a7f4397df,2026-04-15 12:35:33,True,0.25211275918822373,0.0355468944474581,0.2632223925571619,0.0026092529296875,0.0035958290100097656,7.95,0.01,100,True,lsqr,-0.16807788945141955,0.008796474966060149,-0.34392409726836143,0.007771980113615348,-0.4098297952592649,0.01083643710675111
41,259cec3d651c,2026-04-15 12:35:35,True,0.2785763892060243,0.030954123658409657,0.2881455102053029,0.003993511199951172,0.004014015197753906,2.1,0.0001,500,True,sparse_cg,-0.16215185975615912,0.008326454123634587,-0.3356905585364758,0.006757455778411137,-0.40254666013764595,0.010394525875944171
42,353c5e87cb9c,2026-04-15 12:35:37,True,0.2786629764405153,0.031053783256612285,0.28811666785761386,0.0016026973724365234,0.001800870895385742,9.75,0.0001,500,True,sparse_cg,-0.16213262405476916,0.008347290972495482,-0.3357797893272546,0.006837073852009966,-0.40252203188073327,0.010422950895745886
43,0c8ee8727252,2026-04-15 12:35:39,True,0.2786604171966939,0.031049979733356728,0.28811840628302454,0.003590679168701172,0.003591108322143555,9.45,0.0001,500,True,sparse_cg,-0.16213319133354834,0.008346502790683849,-0.33577636484354967,0.006834157850450283,-0.40252276416012506,0.010421884015893423
44,b43ece229811,2026-04-15 12:35:41,True,0.27858069095427485,0.03095813566855266,0.28814504371200106,0.0031714439392089844,0.004794597625732422,2.4,0.0001,500,True,sparse_cg,-0.16215090271074192,0.008327300505736301,-0.33569380612460764,0.006760565594184236,-0.4025454413438256,0.010395689685952347
45,a6df31b0c41c,2026-04-15 12:35:44,True,0.2786263014709183,0.031005645352723748,0.2881350141289062,0.002396821975708008,0.004316854476928711,6.0,0.0001,500,True,sparse_cg,-0.16214076272651048,0.0083372740624503,-0.33573609494134227,0.006799849292299802,-0.4025324934630293,0.010409343540626694
46,9c498ba49464,2026-04-15 12:35:46,True,0.27865779535991864,0.03104617385643197,0.28812009951398315,0.003618335723876953,0.004196071624755859,9.15,0.0001,500,True,sparse_cg,-0.1621337725908902,0.008345713051317096,-0.33577291197007,0.006831231199751742,-0.4025235138727522,0.010420814287880928
47,1481ceccdde6,2026-04-15 12:35:50,True,0.278591098273841,0.030968144484109807,0.2881436198440769,0.00429377555847168,0.00551137924194336,3.15,0.0001,500,True,sparse_cg,-0.1621485877689936,0.008329409457944704,-0.33570266067025933,0.006768810261949547,-0.4025424911557459,0.010398585630739159
48,89fc6cda8e59,2026-04-15 12:35:53,True,0.27859512898096706,0.030972125044538536,0.2881429490015696,0.004216051101684571,0.005059003829956055,3.45,0.0001,500,True,sparse_cg,-0.16214769133133547,0.00833024660100255,-0.3357062328001673,0.00677211729616925,-0.40254134801513775,0.010399734106752805
49,087e518179de,2026-04-15 12:35:56,True,0.2786194443206928,0.030997813024411562,0.28813723040002553,0.0026033878326416015,0.003486776351928711,5.4,0.0001,500,True,sparse_cg,-0.1621422861423115,0.008335635604399497,-0.33572915208137727,0.006793383142159432,-0.4025344435532047,0.010407107937524935
50,d1fca4e11df0,2026-04-15 12:35:59,True,0.27862461882776596,0.031003691909758248,0.2881355877331908,0.0028261184692382813,0.002397298812866211,5.85,0.0001,500,True,sparse_cg,-0.16214113650571402,0.008336865711290246,-0.3357343599190858,0.006798250493718877,-0.40253297214650463,0.01040878670236721
51,6d00a1751f7a,2026-04-15 12:36:02,True,0.2786122985961891,0.030989951397249037,0.28813923546208786,0.0028144359588623048,0.0031463623046875,4.8,0.0001,500,True,sparse_cg,-0.16214387416227952,0.008333989556428976,-0.33572215628248847,0.0067868910273762885,-0.4025364742162473,0.010404858856901419
52,8a2bd946eede,2026-04-15 12:36:04,True,0.2785785546451314,0.030956130525771616,0.28814528440437404,0.002071189880371094,0.001726675033569336,2.25,0.0001,500,True,sparse_cg,-0.16215137796817597,0.008326877515645962,-0.33569218137456114,0.006759014059647147,-0.40254604667453364,0.010395108218781457
53,1794dc48307b,2026-04-15 12:36:06,True,0.27864520172026663,0.03102892037032041,0.2881271455455339,0.0023031234741210938,0.0026004791259765627,7.8,0.0001,500,True,sparse_cg,-0.16213656621101444,0.008342127818563926,-0.33575726445255205,0.006817974361293089,-0.4025271098839518,0.010415950244095628
54,3811d9b7ea4e,2026-04-15 12:36:09,True,0.2786376302224592,0.031019263013972963,0.28813064181420855,0.0018375873565673827,0.002606773376464844,7.05,0.0001,500,True,sparse_cg,-0.1621382468241666,0.008340115864289394,-0.3357484506143467,0.006810531471266163,-0.4025292682315035,0.010413214737868434
55,1419a91e2921,2026-04-15 12:36:12,True,0.27858491565004007,0.030962143495359605,0.2881445179934253,0.005607032775878906,0.00915980339050293,2.7,0.0001,500,True,sparse_cg,-0.16214996290746614,0.008328145403049166,-0.3356972843741029,0.006763822561146142,-0.40254424403566313,0.010396850543439756
56,8dba65834c1a,2026-04-15 12:36:16,True,0.2786159100442659,0.03099388226985385,0.28813825963640916,0.003602123260498047,0.004170370101928711,5.1,0.0001,500,True,sparse_cg,-0.16214307151107613,0.008334812833427256,-0.3357256643892164,0.006790142094282598,-0.4025354481322315,0.01040598424271504
57,70ce1b41cc9d,2026-04-15 12:36:20,True,0.27865510592512904,0.031042357964905717,0.2881217470243465,0.0036028385162353515,0.004201650619506836,8.85,0.0001,500,True,sparse_cg,-0.16213436900143835,0.008344921309587994,-0.3357694559733136,0.006828303216777886,-0.40252428249179495,0.010419741163006369
58,2d6fe6c9f1c7,2026-04-15 12:36:23,True,0.2785536494237447,0.03093391330256546,0.28814693009529574,0.0017922878265380859,0.003401041030883789,0.6,0.0001,500,True,auto,-0.16215692037854254,0.008322180870958628,-0.3356741804712317,0.006741790107050261,-0.40255309782774085,0.010388638401246954
59,4312e57c6a98,2026-04-15 12:36:26,True,0.2785629955118754,0.030942022889121797,0.28814654745936163,0.002597141265869141,0.0029079437255859373,1.2,0.01,100,True,svd,-0.1621548401737892,0.008323897824917194,-0.3356807686960343,0.006748086108187825,-0.40255045293722136,0.010391006391450365
60,81dbf0de5b72,2026-04-15 12:36:30,True,0.2786312629813771,0.031011497860764792,0.28813321621214877,0.0020059585571289063,0.002437257766723633,6.45,0.0001,500,True,sparse_cg,-0.16213966068167276,0.008338495889446096,-0.33574134379624476,0.0068045350543412516,-0.4025310815003003,0.010411008974701857
61,52a6e3dc9c21,2026-04-15 12:36:33,True,0.27856299423151704,0.030942020427047565,0.28814654745934726,0.0022089481353759766,0.0033922672271728517,1.2,0.0001,500,True,sparse_cg,-0.16215484045379208,0.008323897242769824,-0.3356807707348265,0.006748080911792321,-0.4025504533048883,0.010391005621259298
62,4f812066d324,2026-04-15 12:36:37,True,0.2785675430490849,0.030946064780845627,0.2881462627741386,0.002607870101928711,0.0037985801696777343,1.5,0.0001,500,True,svd,-0.16215382814738905,0.008324752520512025,-0.33568404501352683,0.006751220784370537,-0.40254916551935727,0.010392183940737027
63,a87d8cf741a8,2026-04-15 12:36:40,True,0.2785697832068524,0.03094808121752362,0.2881460974004202,0.0037993431091308595,0.004071569442749024,1.65,0.001,500,True,sparse_cg,-0.16215332964788418,0.008325178543121661,-0.3356856814700434,0.006752782645312446,-0.40254853119447914,0.01039277061478782
64,ce1be9a520bc,2026-04-15 12:36:44,True,0.2785697858144131,0.030948082491427272,0.2881460974004425,0.003593158721923828,0.004798030853271485,1.65,0.001,500,True,svd,-0.16215332906961635,0.008325178925166895,-0.3356856787524106,0.006752784804004214,-0.40254853046339784,0.010392771111460655
65,33038c78a129,2026-04-15 12:36:48,True,0.2785971048933882,0.03097411629755723,0.2881425922044234,0.0042209625244140625,0.004606199264526367,3.6,0.0001,500,True,lsqr,-0.16214725196397678,0.008330665434186296,-0.33570801800871053,0.006773761954845037,-0.4025407874416335,0.010400308161127296
66,72266e53c4d8,2026-04-15 12:36:53,True,0.27865374680065047,0.031040443571382647,0.28812255346887383,0.0031013965606689455,0.004851102828979492,8.7,0.0001,100,True,svd,-0.16213467040167023,0.008344523620226961,-0.3357677202484499,0.006826831591804065,-0.4025246708344351,0.010419202047174468
67,6a6c7a5f2956,2026-04-15 12:37:00,True,0.19235896000615577,0.01757491453104598,0.1981011483123594,0.2387777328491211,0.004121971130371094,4.05,0.0001,500,False,saga,-0.18151696866523256,0.006181362055729277,-0.386615126338688,0.0039088147124964195,-0.425986575046458,0.00723923652196613
68,0bcfa38a23ea,2026-04-15 12:37:06,True,0.27315969517967126,0.033331297553700005,0.28068122490575215,0.2791292190551758,0.003990840911865234,3.0,0.0001,500,True,saga,-0.16336980130361217,0.008783742863170648,-0.3380670196402667,0.008107483660623855,-0.40404224768641284,0.010939076200649333
69,7372fc8f6229,2026-04-15 12:37:13,True,0.2731583656832379,0.03333020430868389,0.28067954567288717,0.35122151374816896,0.004934978485107422,7.35,0.0001,500,True,saga,-0.16337009402839658,0.008783414110179053,-0.3380686970860743,0.008107133011781713,-0.4040426209351552,0.010938669765882864
70,2f2b0a555130,2026-04-15 12:37:19,True,0.27315932858545355,0.03333099590158999,0.2806807617923463,0.3639683246612549,0.005560731887817383,4.2,0.0001,500,True,saga,-0.16336988201825303,0.008783652153415996,-0.3380674825157759,0.008107386919202323,-0.40404235060641697,0.010938964059462049
71,705b8ffea89b,2026-04-15 12:37:25,True,0.27315758556356207,0.03332956375406639,0.28067856072211217,0.2615654468536377,0.0034012794494628906,9.9,0.0001,500,True,saga,-0.16337026579779934,0.008783221482589244,-0.338069679802968,0.00810692750885982,-0.404042839946106,0.010938431609910456
72,bd967d681ddc,2026-04-15 12:37:31,True,0.2731598326204133,0.03333141068644945,0.2806813985490594,0.2912595748901367,0.0041961669921875,2.55,0.0001,500,True,saga,-0.16336977104289185,0.008783776883110923,-0.3380668460360218,0.008107519940746686,-0.4040422091002801,0.01093911825776398
73,408188031242,2026-04-15 12:37:36,True,0.27267817825047064,0.03336358341601716,0.2801335290401605,0.14726076126098633,0.003868770599365234,0.15,0.0001,300,True,saga,-0.1634778288883303,0.008787436762686462,-0.33823423354454835,0.008117530948921831,-0.4041758740599611,0.01094037093506377
74,0cf358457356,2026-04-15 12:37:43,True,0.27315799863795254,0.0333299028423907,0.2806790822193202,0.26392264366149903,0.003034019470214844,8.55,0.0001,500,True,saga,-0.1633701748452302,0.008783323453649211,-0.33806915959753386,0.008107036299935448,-0.40404272397982555,0.010938557683383747
75,c4589476a42f,2026-04-15 12:37:48,True,0.2785990759857418,0.030976102482398408,0.28814222126544287,0.0032747268676757814,0.004653263092041016,3.75,0.001,300,True,svd,-0.162146813656751,0.008331082959688643,-0.33570979518524585,0.006775417960342496,-0.4025402282275595,0.01040088050384362
76,42122cdd66cb,2026-04-15 12:37:54,True,0.27861411366996436,0.03099192141571196,0.2881387542641957,0.004517650604248047,0.0058115959167480465,4.95,0.001,100,True,svd,-0.16214347074485352,0.0083344021485839,-0.3357239053311464,0.006788517392008085,-0.40253595854287455,0.010405422856504743
77,27e62186da31,2026-04-15 12:38:00,True,0.2785536494237447,0.030933913302565504,0.2881469300952958,0.003551149368286133,0.004511976242065429,0.6,0.001,100,True,svd,-0.1621569203785425,0.00832218087095865,-0.3356741804712317,0.0067417901070502976,-0.40255309782774085,0.01038863840124698
78,12543f73d105,2026-04-15 12:38:05,True,0.1936004789419854,0.01676534585050384,0.20093641237675514,0.002798128128051758,0.0053122520446777345,8.1,0.01,300,False,auto,-0.18124076779231124,0.006147283489685316,-0.38621053340368805,0.003320428384369789,-0.4256630027995768,0.007195543062111036
79,1dfe6836f5ea,2026-04-15 12:38:12,True,0.27859711128286924,0.03097411523471689,0.2881425922044256,0.0033865928649902343,0.005808544158935547,3.6,0.01,100,True,svd,-0.1621472505328826,0.008330665285400963,-0.3357080172688997,0.006773769570321421,-0.402540785666465,0.010400308067920578
80,7a2a4a471298,2026-04-15 12:38:17,True,0.19354457777505713,0.016765403229662138,0.20094325239077984,0.0031978607177734373,0.004208660125732422,2.4,0.01,300,False,svd,-0.18125340840093412,0.006149982304208007,-0.38619332286359165,0.0033068194736925534,-0.42567780773849045,0.00719808307029776
81,531944773bc5,2026-04-15 12:38:23,True,0.1935363456906601,0.016765632641837613,0.20094362378770256,0.0031139373779296873,0.005195999145507812,1.65,0.01,300,False,auto,-0.1812552686963012,0.006150374152976389,-0.38619099341165086,0.0033050118358144303,-0.42567998655045747,0.007198454466315864
82,1fcbb1b0793f,2026-04-15 12:38:31,True,0.2721470569408384,0.03356763344297082,0.279541142264397,0.004144811630249023,0.004758596420288086,5.55,0.01,100,True,sparse_cg,-0.163597189355802,0.008827854344910522,-0.3382811227380208,0.008176076475249483,-0.40432226470808186,0.010986155702964047
83,205bd2904a99,2026-04-15 12:38:40,True,0.26924596497313596,0.032061843369441,0.2766701756396762,0.052416229248046876,0.006943798065185547,5.1,0.01,100,True,saga,-0.16424783619527122,0.008523307954366633,-0.3401637274113437,0.007806075746973057,-0.4051365883839943,0.010591550776407894
84,fbd4428b7ff7,2026-04-15 12:38:47,True,0.19060490871670127,0.017151216475337034,0.20030378927555587,0.0033150196075439455,0.00565032958984375,3.6,0.0001,100,False,sparse_cg,-0.18191641831044053,0.00627462793921245,-0.38688519007741695,0.0038326276651030537,-0.42645336303776615,0.00734489375143341
85,c6bb20910662,2026-04-15 12:38:54,True,0.27863918030459,0.03102120113548501,0.28812996705879024,0.003954744338989258,0.005550003051757813,7.2,0.001,300,True,svd,-0.16213790271265585,0.008340520232717566,-0.33575021359059004,0.006812023732815759,-0.4025288265659042,0.010413764743457619
86,d34ce94c0a38,2026-04-15 12:39:02,True,0.19358685374729942,0.016765092643459493,0.2009388591455453,0.00361485481262207,0.00517115592956543,6.6,0.001,300,False,svd,-0.1812438502233224,0.006147948630681604,-0.3862060863351324,0.0033168710060776417,-0.42566661299475916,0.007196165985604385
87,44a7c9a0d15e,2026-04-15 12:39:10,True,0.2726609825881486,0.033541456530737715,0.28049011567410664,0.32210402488708495,0.005152225494384766,7.95,0.001,500,True,saga,-0.16348373818687112,0.008858721867486088,-0.3381997929672017,0.008247776720901817,-0.40418073130543586,0.011030622297683916
88,980cd6e21688,2026-04-15 12:39:17,True,0.278621182774437,0.03099977906557177,0.2881366959438756,0.0039080619812011715,0.00330657958984375,5.55,0.0001,500,True,lsqr,-0.1621418998927225,0.008336047160212655,-0.33573088656219774,0.006795001619635503,-0.40253394925953734,0.010407669587506647
89,6fcd86d53561,2026-04-15 12:39:26,True,0.27110427118312663,0.03259260967720179,0.27852516733440985,0.04202814102172851,0.00648951530456543,0.6,0.01,300,True,sag,-0.1638305808194064,0.008625904988355667,-0.3393356362500545,0.007895349158739356,-0.4046176296131156,0.01073101233202
90,c3a015ce18f6,2026-04-15 12:39:34,True,0.2721461572382253,0.033569836431920234,0.2795411455491948,0.003818368911743164,0.005339288711547851,0.15,0.001,500,True,lsqr,-0.16359740217127575,0.008828493961808154,-0.3382799347217768,0.008176630920404014,-0.4043225070144409,0.010986923720184052
91,029ce98860f7,2026-04-15 12:39:44,True,0.2786537468006506,0.031040443571382657,0.2881225534688738,0.002247333526611328,0.004132795333862305,8.7,0.01,300,True,cholesky,-0.1621346704016702,0.008344523620226958,-0.3357677202484499,0.006826831591804072,-0.4025246708344351,0.01041920204717446
