job_id,config_hash,timestamp,success,mean_score,std_score,mean_train_score,fit_time_mean,score_time_mean,n_estimators,max_depth,learning_rate,subsample,neg_mean_squared_error_mean,neg_mean_squared_error_std,neg_mean_absolute_error_mean,neg_mean_absolute_error_std,neg_root_mean_squared_error_mean,neg_root_mean_squared_error_std
47,d83b51450842,2026-04-14 20:35:28,True,0.8356493735952426,0.007477468647885407,0.9878432310017036,26.345075035095213,0.04498996734619141,300,7,0.19,0.8,-0.21872642066530398,0.008971681671699086,-0.304870344522432,0.005993328177952118,-0.4675817954000598,0.009679115443088172
48,e15f2e3fb24d,2026-04-14 20:36:21,True,0.819482667180831,0.008401997985389697,0.8548568788790105,9.947523164749146,0.014327621459960938,225,3,0.14,0.85,-0.24030288944387782,0.011552546482102648,-0.333355530459315,0.008348458206512421,-0.49006330970114664,0.011867684215372694
49,f4be0f2a08e6,2026-04-14 20:37:41,True,0.7285607525705106,0.007364126754871431,0.8209667917564787,15.014002275466918,0.04162449836730957,125,10,0.01,0.85,-0.3613000807641456,0.009362044221271007,-0.44605866246981696,0.0034768357949401234,-0.6010315161161923,0.00782287665868054
50,87a29c8e6b6a,2026-04-14 20:37:51,True,0.7824590363152819,0.010106196448166446,0.8084924550283585,1.2431040763854981,0.0008081912994384766,25,5,0.14,0.6,-0.28950448259391326,0.012002141880528904,-0.3739224257018055,0.0058351505913228794,-0.5379380907469635,0.0112735583302217
51,1fa9fbfec8e8,2026-04-14 20:38:16,True,0.7923460737076786,0.007295447847666285,0.9981628755193892,4.292630529403686,0.00831155776977539,25,13,0.28,1.0,-0.27642431653486327,0.010205419742669945,-0.33795167094860673,0.006625674419567962,-0.525669892968208,0.00977139507214757
52,f5367c8249c9,2026-04-14 20:39:50,True,0.8078215585345385,0.009304859721957022,0.8730351553344702,17.94761691093445,0.02695808410644531,175,7,0.02,1.0,-0.25575498286696796,0.011231533841900575,-0.343530073469403,0.0058607756480667595,-0.5055973874851538,0.01123675376410635
53,77ef10eeb3db,2026-04-14 20:40:01,True,0.23218065928926537,0.0024781791207682123,0.23528551612243373,1.5529371738433837,0.0,25,4,0.01,1.0,-1.0221775122201557,0.016914647757989714,-0.7984060145423519,0.006080878953135346,-1.0109933625381977,0.008362602696752005
54,c5af6e653753,2026-04-14 20:40:13,True,0.6420268653635753,0.00945095939447939,0.6718503262305101,1.6114022731781006,0.0043274879455566405,25,7,0.04,0.55,-0.47651024391028274,0.013075636259856341,-0.5266489733557647,0.004899675829361253,-0.6902316278935048,0.009515448794723365
55,546e705e294d,2026-04-14 20:40:32,True,0.8091167486548215,0.0074840590855391725,0.9789347975624002,2.994700860977173,0.01400442123413086,25,13,0.12,0.7,-0.25407652678834286,0.009738201687865865,-0.3320699670305917,0.006873058046896661,-0.5039662757204242,0.009722125530371103
56,b5e9d29e6e5e,2026-04-14 20:41:01,True,0.7441400816357481,0.011135592079289516,0.7585059708664643,5.204334020614624,0.014621162414550781,150,4,0.02,0.55,-0.3405359101968616,0.013893736775707898,-0.4186465970720352,0.0069181946171967875,-0.5834325850283679,0.0119301686483382
57,8687c8634099,2026-04-14 20:41:24,True,0.5061715201138336,0.004642649262628449,0.5856074277671148,3.571398210525513,0.011877202987670898,25,13,0.02,0.75,-0.6574233204787727,0.012493406399937023,-0.6304429311944472,0.0044755653981912655,-0.8107799729002245,0.007691295253982287
