job_id,config_hash,timestamp,success,mean_score,std_score,mean_train_score,fit_time_mean,score_time_mean,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,gamma,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,f1_weighted_mean,f1_weighted_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,roc_auc_ovr_mean,roc_auc_ovr_std
58,95c6b53aa318,2026-04-15 15:03:28,True,1.0,0.0,1.0,5.295430326461792,0.13632283210754395,50,14,0.05,0.7,0.9,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59,f12d73a5eb24,2026-04-15 15:03:52,True,1.0,0.0,1.0,3.8628890037536623,0.14669923782348632,75,15,0.09,0.9,0.9,9,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.965068306494546e-17
60,2a10805a6b9c,2026-04-15 15:04:06,True,1.0,0.0,1.0,1.8993143081665038,0.13303861618041993,50,6,0.08,0.7,0.7,11,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
61,90282385f46c,2026-04-15 15:04:29,True,1.0,0.0,1.0,3.70904746055603,0.18083882331848145,100,9,0.07,0.9,0.7,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
62,806137086b9d,2026-04-15 15:04:45,True,1.0,0.0,1.0,2.3276037216186523,0.12976617813110353,75,5,0.23,0.7,0.7,7,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.965068306494546e-17
63,150881076ff4,2026-04-15 15:05:08,True,1.0,0.0,1.0,3.6303078651428224,0.15677242279052733,125,12,0.21,0.9,0.7,5,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64,8332805dc4c6,2026-04-15 15:05:19,True,1.0,0.0,1.0,1.5284880161285401,0.12026700973510743,25,10,0.24,0.7,0.7,3,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
65,ef29342c7322,2026-04-15 15:05:50,True,1.0,0.0,1.0,5.058335638046264,0.19858307838439943,200,4,0.05,0.7,0.7,9,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
66,66995c1ef8e9,2026-04-15 15:06:15,True,1.0,0.0,1.0,3.951309823989868,0.15589113235473634,150,3,0.2,0.7,0.9,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
67,51152dc199cf,2026-04-15 15:06:46,True,1.0,0.0,1.0,5.253283739089966,0.1839531898498535,275,14,0.3,0.9,0.9,7,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.021666937153402e-17
68,4c67e73a20d3,2026-04-15 15:07:23,True,1.0,0.0,1.0,6.137031221389771,0.2046290874481201,300,7,0.26,0.7,0.9,1,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
69,1bd156870528,2026-04-15 15:07:53,True,1.0,0.0,1.0,4.86408371925354,0.1910250186920166,250,8,0.13,0.7,0.9,5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
70,6e7bcdc98561,2026-04-15 15:08:19,True,1.0,0.0,1.0,4.015399646759033,0.16755685806274415,175,10,0.12,0.9,0.9,9,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
71,f2a226a8757c,2026-04-15 15:09:07,True,1.0,0.0,1.0,8.208299684524537,0.22713537216186525,225,12,0.01,0.9,0.9,11,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
72,c248c4a8be7d,2026-04-15 15:09:55,True,1.0,0.0,1.0,8.331904649734497,0.1995380401611328,275,15,0.22,0.7,0.7,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
73,685c24c0f667,2026-04-15 15:10:06,True,1.0,0.0,1.0,1.3774947643280029,0.11255226135253907,25,9,0.15,0.7,0.9,11,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
74,74ef3a0fb8b2,2026-04-15 15:10:39,True,1.0,0.0,1.0,5.552286911010742,0.18018722534179688,250,11,0.17,0.7,0.7,9,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
75,84383c362715,2026-04-15 15:11:07,True,1.0,0.0,1.0,4.52142481803894,0.15807733535766602,175,6,0.14,0.9,0.9,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
76,ea706b0de916,2026-04-15 15:11:22,True,1.0,0.0,1.0,2.068095064163208,0.1236684799194336,50,5,0.09,0.9,0.9,5,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
77,b8b533dc8757,2026-04-15 15:12:26,True,1.0,0.0,1.0,11.281703233718872,0.2557115077972412,300,13,0.03,0.9,0.9,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.965068306494546e-17
78,cca56577d194,2026-04-15 15:13:15,True,1.0,0.0,1.0,8.238975477218627,0.2542876243591309,225,10,0.04,0.9,0.7,7,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
79,32999866a31e,2026-04-15 15:13:45,True,1.0,0.0,1.0,4.875626754760742,0.17481651306152343,125,13,0.18,0.7,0.7,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.965068306494546e-17
80,c93d6d277293,2026-04-15 15:14:05,True,1.0,0.0,1.0,3.0827701568603514,0.14571266174316405,150,8,0.29,0.9,0.7,3,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
81,9d2bb1a43b4c,2026-04-15 15:14:24,True,1.0,0.0,1.0,2.944263458251953,0.1466691017150879,100,6,0.06,0.7,0.9,9,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
82,34f216567a89,2026-04-15 15:15:03,True,1.0,0.0,1.0,6.40132851600647,0.20035319328308104,200,14,0.11,0.7,0.7,5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.965068306494546e-17
83,afd8a5e64ed9,2026-04-15 15:15:16,True,1.0,0.0,1.0,1.8226683139801025,0.11919708251953125,75,3,0.25,0.7,0.9,7,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.021666937153402e-17
84,e81cab531e06,2026-04-15 15:15:53,True,1.0,0.0,1.0,6.129900884628296,0.19434032440185547,275,7,0.25,0.9,0.7,11,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
85,dea9ad525f47,2026-04-15 15:17:03,True,1.0,0.0,1.0,12.620653533935547,0.2331827163696289,225,14,0.02,0.9,0.9,1,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.965068306494546e-17
86,2d3a86af4518,2026-04-15 15:17:27,True,1.0,0.0,1.0,3.6471150398254393,0.16203408241271972,175,12,0.28,0.7,0.7,11,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
87,4e7fd6270ecf,2026-04-15 15:17:37,True,1.0,0.0,1.0,1.1990672588348388,0.10990662574768066,25,5,0.16,0.9,0.7,9,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
88,b3d5c85f302f,2026-04-15 15:18:07,True,1.0,0.0,1.0,4.885675382614136,0.17926526069641113,250,9,0.27,0.9,0.7,5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.965068306494546e-17
89,d06d8c51b8ac,2026-04-15 15:18:29,True,1.0,0.0,1.0,3.355510425567627,0.15291256904602052,75,11,0.1,0.9,0.7,3,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
90,e920b5b774c2,2026-04-15 15:19:06,True,1.0,0.0,1.0,6.29049916267395,0.19854607582092285,150,15,0.01,0.7,0.9,9,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
91,4e75a9e6255f,2026-04-15 15:19:19,True,1.0,0.0,1.0,1.745461893081665,0.1111020565032959,50,4,0.26,0.7,0.7,7,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
92,e8d877b22b2a,2026-04-15 15:19:35,True,1.0,0.0,1.0,2.2854090213775633,0.12741928100585936,100,4,0.19,0.9,0.9,5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
93,2c853ef16708,2026-04-15 15:19:51,True,1.0,0.0,1.0,2.3051406383514403,0.12792396545410156,125,7,0.28,0.7,0.9,5,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
94,42420f663092,2026-04-15 15:20:13,True,1.0,0.0,1.0,3.340562343597412,0.15107827186584472,200,5,0.17,0.9,0.9,7,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
95,4804b0645c31,2026-04-15 15:20:49,True,1.0,0.0,1.0,5.898207664489746,0.20666790008544922,300,8,0.12,0.7,0.7,7,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.021666937153402e-17
96,ec5f3b8b49a1,2026-04-15 15:21:23,True,1.0,0.0,1.0,5.5838089942932125,0.17078914642333984,225,15,0.3,0.7,0.7,1,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
97,c05e08464f3d,2026-04-15 15:21:42,True,1.0,0.0,1.0,2.818605422973633,0.13366937637329102,75,13,0.07,0.9,0.9,11,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
98,e612b4e9d531,2026-04-15 15:21:56,True,1.0,0.0,1.0,1.995332384109497,0.1278463840484619,50,10,0.1,0.7,0.9,11,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
99,29207d1da744,2026-04-15 15:22:26,True,1.0,0.0,1.0,4.728338575363159,0.17151966094970703,300,3,0.11,0.9,0.9,9,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
