job_id,config_hash,timestamp,success,mean_score,std_score,mean_train_score,fit_time_mean,score_time_mean,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,gamma,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,f1_weighted_mean,f1_weighted_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,roc_auc_ovr_mean,roc_auc_ovr_std
0,f2956f925696,2026-04-14 15:18:48,True,0.8530897917377945,0.024656327062692544,0.9277620525654029,0.30987086296081545,0.021451139450073244,250,5,0.24,1.0,1.0,1,0,0.857694038117838,0.024295243406880603,0.8530897917377945,0.024656327062692544,0.8536199740908685,0.024299170878577893,0.8589013688168435,0.023072305388899976,0.8588658831835344,0.026232983786119747,0.9564058434202922,0.019660910145474574
1,fffabb6da5e3,2026-04-14 15:18:49,True,0.8392723016143979,0.02733347667972933,0.9176522932826346,0.12372522354125977,0.017588376998901367,125,4,0.2,1.0,1.0,1,0,0.8444696845108481,0.02707305310617517,0.8392723016143979,0.02733347667972933,0.8399978453868775,0.026795985274742345,0.8467840844896524,0.026018028117021055,0.8450090945084889,0.029199570107650882,0.9475023392534894,0.01925820241911351
2,a9904074d903,2026-04-14 15:18:52,True,0.8570355557723259,0.028595601867545162,0.9277620525654029,0.653203296661377,0.022410869598388672,300,11,0.19,1.0,1.0,1,0,0.8614154486267782,0.02779796701917986,0.8570355557723259,0.028595601867545162,0.8575104937338155,0.02814788692861408,0.8622875370347114,0.02639835052484901,0.8624098675835686,0.029439085645972706,0.9581237875315196,0.01805131101831192
3,a184b1a10c17,2026-04-14 15:18:53,True,0.8323806272252842,0.027173460936010353,0.9179004209362643,0.09111442565917968,0.016086912155151366,25,15,0.07,1.0,1.0,1,0,0.8362631823339886,0.026133735284568554,0.8323806272252842,0.027173460936010353,0.8330964905400172,0.026781240560335297,0.8381767494222832,0.026216433508300687,0.8375816902137239,0.02713745292041405,0.9463715708325566,0.01800915436861522
4,b283cab9fc0f,2026-04-14 15:18:55,True,0.8629468858215871,0.026577815390960553,0.9277620525654029,0.40477375984191893,0.021442365646362305,150,14,0.21,1.0,1.0,1,0,0.866667901785193,0.026064626434882776,0.8629468858215871,0.026577815390960553,0.8633417176935959,0.026215951967468783,0.8673240654025877,0.024709907678052596,0.8673180277762818,0.028005853664642148,0.9583411842788323,0.018681613037091285
5,ea46c7a725c0,2026-04-14 15:18:56,True,0.7485489928303176,0.034927910259665206,0.8148433181682894,0.10000071525573731,0.017589616775512695,125,3,0.07,1.0,1.0,1,0,0.7499020091714013,0.03380321087421446,0.7485489928303176,0.034927910259665206,0.7450947958770613,0.03377340319006674,0.7585347154762974,0.03185379473864477,0.7494313457357872,0.03665336728226389,0.9109649249782347,0.014515829861667691
6,0339372f1d0d,2026-04-14 15:18:57,True,0.8284251085207043,0.020828982289433383,0.9090240109820025,0.14820685386657714,0.018969106674194335,75,8,0.06,1.0,1.0,1,0,0.834929713850261,0.019714256811044554,0.8284251085207043,0.020828982289433383,0.8289135062638762,0.020181776922848723,0.8369860380485917,0.01841797974371122,0.8349884365431688,0.021783418641934768,0.9458446003665522,0.015080055785639517
7,8a356ef5f0ce,2026-04-14 15:18:57,True,0.852080183387797,0.029014813083564964,0.9248036541884069,0.07933855056762695,0.01836566925048828,25,13,0.14,1.0,1.0,1,0,0.8565036474594796,0.027013452931737746,0.852080183387797,0.029014813083564964,0.8527240438910327,0.02832127504416536,0.8574287107049354,0.024541984870550076,0.8579282353407424,0.029263832567245903,0.9527976284494869,0.0179126586068299
8,14dc394c5db4,2026-04-14 15:18:59,True,0.8560503340974492,0.02673213178066001,0.9277620525654029,0.33249897956848146,0.02096385955810547,175,9,0.29,1.0,1.0,1,0,0.8605604076170392,0.026272567808310575,0.8560503340974492,0.02673213178066001,0.8564956801226401,0.026318138462572072,0.8614280346126115,0.024993940362626543,0.8615721895973198,0.027686840602261648,0.9582734441741054,0.018482710241614745
9,faff4f1b7f82,2026-04-14 15:19:03,True,0.8609666878017851,0.021564122903120556,0.9277620525654029,0.6296785354614258,0.022019577026367188,300,10,0.09,1.0,1.0,1,0,0.8644595716627494,0.021255949136566955,0.8609666878017851,0.021564122903120556,0.8612883178022445,0.021159174211247765,0.8646661960831569,0.019451592649882245,0.8654853249144109,0.023595847818344763,0.9599990827260945,0.01750651426752963
10,21591186d53b,2026-04-14 15:19:04,True,0.82349900014632,0.023220200660422564,0.8981768539721685,0.12920718193054198,0.019002389907836915,150,3,0.21,1.0,1.0,1,0,0.8288130147737949,0.02370919229002447,0.82349900014632,0.023220200660422564,0.8244567482450627,0.022990726928508422,0.8316604503154459,0.023019649382397492,0.8279551030488118,0.025301004048841287,0.937357668354878,0.01698875096415309
11,cc998cd9f8b5,2026-04-14 15:19:06,True,0.8589913671170073,0.026096396973029564,0.9277620525654029,0.2499216079711914,0.018292808532714845,100,14,0.2,1.0,1.0,1,0,0.8627716097833504,0.02529109828743104,0.8589913671170073,0.026096396973029564,0.8594711797839049,0.025601576577894643,0.8631485599416793,0.023480141598900422,0.8638492715168399,0.02738526156089262,0.9586227134999028,0.018789041915584802
12,8686cfb0d15f,2026-04-14 15:19:11,True,0.8590011217870556,0.029551323330107557,0.9277620525654029,0.8890727519989013,0.03560619354248047,150,14,0.11,1.0,1.0,1,0,0.8632600819228804,0.028725385648975227,0.8590011217870556,0.029551323330107557,0.8595534378346107,0.02911343292575217,0.8640910165677752,0.02732630876386931,0.8640358838437312,0.03061888103957505,0.958378910335448,0.0177893185287719
13,fc06183364a6,2026-04-14 15:19:18,True,0.8629468858215871,0.026577815390960553,0.9277620525654029,1.0504778385162354,0.042597484588623044,275,14,0.21,1.0,1.0,1,0,0.866667901785193,0.026064626434882776,0.8629468858215871,0.026577815390960553,0.8633417176935959,0.026215951967468783,0.8673240654025877,0.024709907678052596,0.8673180277762818,0.028005853664642148,0.9582157325848843,0.018546535349405275
14,01e1981f830d,2026-04-14 15:19:20,True,0.8589962444520314,0.027876570360283758,0.9277620525654029,0.2392106533050537,0.030475807189941407,50,14,0.21,1.0,1.0,1,0,0.8627889615127179,0.026926886416924492,0.8589962444520314,0.027876570360283758,0.859484166702661,0.027358090971929757,0.8631636170684885,0.025042513740422215,0.8638593086542483,0.028872291859669358,0.9595727257432813,0.017801160138772653
15,f72329633070,2026-04-14 15:19:27,True,0.8609666878017851,0.02471053740568908,0.9277620525654029,0.9900527000427246,0.03855905532836914,200,14,0.21,1.0,1.0,1,0,0.864399723971184,0.023779099342531057,0.8609666878017851,0.02471053740568908,0.8613099028883759,0.024248323342391492,0.8646409534741928,0.021826969967774012,0.8653279780250379,0.026094935912073947,0.9581222357249652,0.018591269639138583
16,af313933a4d4,2026-04-14 15:19:32,True,0.863932107496464,0.025500849413429897,0.9277620525654029,0.8699466228485108,0.03853707313537598,225,14,0.21,1.0,1.0,1,0,0.8675746166629784,0.025198513112243703,0.863932107496464,0.025500849413429897,0.864318348228523,0.025155113455934037,0.8682370991229735,0.02389069965593037,0.8682984199331443,0.027041934277427224,0.9581164215716221,0.018671514252089752
